Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-8533.028880	0.571429	0.183673	0.244898	
-3449.572807	0.653061	0.142857	0.204082	
8054.875401	0.571429	0.183673	0.244898	
-8788.224094	0.489796	0.142857	0.367347	
19059.593327	0.795918	0.102041	0.102041	
21021.643688	0.653061	0.265306	0.081633	
-37223.237293	0.408163	0.040816	0.551020	
31384.026335	0.897959	0.081633	0.020408	
28006.493805	0.816327	0.142857	0.040816	
23030.242111	0.714286	0.224490	0.061224	
24624.154006	0.673469	0.265306	0.061224	
-19151.215258	0.551020	0.081633	0.367347	
-8535.908919	0.469388	0.142857	0.387755	
7235.762065	0.571429	0.142857	0.285714	
2358.136330	0.612245	0.183673	0.204082	
28026.637333	0.775510	0.204082	0.020408	
24990.563333	0.714286	0.244898	0.040816	
-80711.165250	0.122449	0.142857	0.734694	
23920.265311	0.755102	0.183673	0.061224	
24876.824878	0.714286	0.285714	0.000000	
25596.535339	0.734694	0.183673	0.081633	
26453.414007	0.734694	0.183673	0.081633	
-81698.713914	0.163265	0.081633	0.755102	
17374.703661	0.734694	0.244898	0.020408	
-10581.406935	0.591837	0.142857	0.265306	
25928.316444	0.755102	0.204082	0.040816	
30622.825572	0.836735	0.163265	0.000000	
26494.295559	0.795918	0.163265	0.040816	
-28440.642385	0.326531	0.142857	0.530612	
-123846.649066	0.142857	0.000000	0.857143	
25666.762299	0.816327	0.122449	0.061224	
-6350.252272	0.489796	0.265306	0.244898	
-62640.299605	0.367347	0.040816	0.591837	
-5085.406833	0.591837	0.142857	0.265306	
-56641.040202	0.346939	0.102041	0.551020	
-36330.988315	0.387755	0.224490	0.387755	
15731.838810	0.571429	0.265306	0.163265	
27851.246121	0.734694	0.224490	0.040816	
-16036.296297	0.428571	0.183673	0.387755	
-27704.764868	0.571429	0.061224	0.367347	
28760.923474	0.816327	0.122449	0.061224	
-102229.404922	0.204082	0.000000	0.795918	
-16583.961443	0.489796	0.102041	0.408163	
20540.573510	0.653061	0.326531	0.020408	
-2388.477223	0.448980	0.183673	0.367347	
3902.258616	0.714286	0.122449	0.163265	
3145.675703	0.673469	0.081633	0.244898	
28566.060396	0.755102	0.224490	0.020408	
-555.936166	0.571429	0.183673	0.244898	
-41852.254057	0.408163	0.040816	0.551020	
13999.611270	0.673469	0.102041	0.224490	
23001.220919	0.755102	0.204082	0.040816	
26977.239235	0.795918	0.183673	0.020408	
27572.168656	0.755102	0.163265	0.081633	
-73966.967100	0.224490	0.122449	0.653061	
-78220.387374	0.265306	0.020408	0.714286	
-25917.072392	0.448980	0.081633	0.469388	
31932.987373	0.877551	0.122449	0.000000	
-12151.746713	0.612245	0.081633	0.306122	
-46203.983876	0.306122	0.122449	0.571429	
25877.237109	0.836735	0.142857	0.020408	
28613.305468	0.775510	0.204082	0.020408	
2480.583909	0.551020	0.204082	0.244898	
27160.300957	0.775510	0.183673	0.040816	
21015.282902	0.714286	0.265306	0.020408	
13095.989126	0.673469	0.163265	0.163265	
-15796.974506	0.489796	0.122449	0.387755	
-35109.041092	0.387755	0.061224	0.551020	
-28177.116456	0.346939	0.204082	0.448980	
26540.032729	0.775510	0.183673	0.040816	
29387.735627	0.795918	0.183673	0.020408	
-55428.652429	0.367347	0.061224	0.571429	
-22081.703881	0.448980	0.163265	0.387755	
-7915.364062	0.408163	0.224490	0.367347	
24834.952488	0.714286	0.265306	0.020408	
29089.746997	0.795918	0.163265	0.040816	
-40073.705290	0.306122	0.163265	0.530612	
23612.102984	0.714286	0.204082	0.081633	
29293.173865	0.857143	0.122449	0.020408	
-38338.389180	0.551020	0.040816	0.408163	
-59229.523585	0.224490	0.102041	0.673469	
4282.809551	0.551020	0.142857	0.306122	
13834.384139	0.591837	0.183673	0.224490	
27183.036276	0.775510	0.224490	0.000000	
-69178.060631	0.346939	0.040816	0.612245	
-3125.888099	0.448980	0.183673	0.367347	
26954.505038	0.836735	0.142857	0.020408	
31714.569081	0.897959	0.102041	0.000000	
11089.151654	0.653061	0.204082	0.142857	
28301.560744	0.795918	0.163265	0.040816	
22396.478847	0.673469	0.285714	0.040816	
22742.405469	0.734694	0.183673	0.081633	
27949.055325	0.816327	0.183673	0.000000	
5205.337192	0.673469	0.163265	0.163265	
-129632.757921	0.081633	0.000000	0.918367	
-74663.721511	0.285714	0.020408	0.693878	
-82063.667334	0.306122	0.061224	0.632653	
28239.440165	0.816327	0.183673	0.000000	
24642.327316	0.775510	0.163265	0.061224	
-50631.484735	0.285714	0.102041	0.612245	
19647.117718	0.673469	0.224490	0.102041	
-26725.425014	0.387755	0.183673	0.428571	
23835.484951	0.734694	0.244898	0.020408	
28692.205325	0.795918	0.142857	0.061224	
26980.444554	0.836735	0.122449	0.040816	
22842.711210	0.734694	0.163265	0.102041	
-51644.421441	0.244898	0.224490	0.530612	
28118.224863	0.795918	0.163265	0.040816	
28587.528609	0.755102	0.204082	0.040816	
-18343.661193	0.448980	0.102041	0.448980	
15182.809394	0.755102	0.122449	0.122449	
-47260.584471	0.265306	0.142857	0.591837	
6455.473615	0.469388	0.285714	0.244898	
-38290.282220	0.285714	0.163265	0.551020	
9906.022226	0.632653	0.122449	0.244898	
-74247.936918	0.183673	0.244898	0.571429	
2383.038696	0.530612	0.224490	0.244898	
27579.123014	0.795918	0.163265	0.040816	
26473.675070	0.816327	0.142857	0.040816	
26743.386566	0.755102	0.142857	0.102041	
13049.368750	0.632653	0.183673	0.183673	
28013.231460	0.775510	0.163265	0.061224	
29327.615960	0.836735	0.163265	0.000000	
-57661.670172	0.183673	0.183673	0.632653	
31726.535002	0.857143	0.142857	0.000000	
28944.152122	0.857143	0.122449	0.020408	
-89162.760942	0.244898	0.040816	0.714286	
-45229.336352	0.428571	0.040816	0.530612	
26941.656168	0.734694	0.204082	0.061224	
-23020.643947	0.632653	0.061224	0.306122	
-10818.754384	0.489796	0.122449	0.387755	
-102942.486227	0.204082	0.020408	0.775510	
6909.490589	0.673469	0.142857	0.183673	
-36441.318431	0.387755	0.163265	0.448980	
10019.393889	0.693878	0.163265	0.142857	
26718.132579	0.693878	0.265306	0.040816	
29251.911029	0.816327	0.122449	0.061224	
-26251.909164	0.489796	0.061224	0.448980	
7644.076488	0.734694	0.081633	0.183673	
27463.485996	0.795918	0.183673	0.020408	
1690.997170	0.714286	0.102041	0.183673	
-13002.718752	0.551020	0.204082	0.244898	
25830.970317	0.795918	0.183673	0.020408	
30222.316132	0.816327	0.163265	0.020408	
-111132.113043	0.061224	0.000000	0.938776	
12335.007916	0.755102	0.102041	0.142857	
-29639.124258	0.387755	0.204082	0.408163	
-93233.696645	0.183673	0.061224	0.755102	
-495.336380	0.489796	0.204082	0.306122	
-33336.304036	0.346939	0.183673	0.469388	
-59353.595466	0.367347	0.081633	0.551020	
-34470.939135	0.306122	0.183673	0.510204	
-242.967072	0.571429	0.183673	0.244898	
26841.249510	0.836735	0.122449	0.040816	
-31688.218202	0.367347	0.204082	0.428571	
30336.484872	0.877551	0.081633	0.040816	
25307.093836	0.775510	0.224490	0.000000	
-39028.462175	0.326531	0.142857	0.530612	
12710.495436	0.795918	0.061224	0.142857	
22753.406948	0.755102	0.102041	0.142857	
30197.689150	0.877551	0.081633	0.040816	
24309.773696	0.734694	0.183673	0.081633	
3458.775285	0.673469	0.142857	0.183673	
-27141.502653	0.408163	0.142857	0.448980	
23595.234838	0.734694	0.265306	0.000000	
7085.086375	0.632653	0.122449	0.244898	
21244.448365	0.653061	0.204082	0.142857	
-787.774950	0.571429	0.224490	0.204082	
26221.783615	0.816327	0.122449	0.061224	
3147.419910	0.591837	0.163265	0.244898	
26107.778448	0.795918	0.122449	0.081633	
18920.966917	0.632653	0.224490	0.142857	
26945.821442	0.673469	0.306122	0.020408	
-21261.343161	0.489796	0.102041	0.408163	
25294.407945	0.775510	0.163265	0.061224	
25178.865574	0.714286	0.244898	0.040816	
31307.842195	0.897959	0.102041	0.000000	
24963.962827	0.714286	0.224490	0.061224	
29227.085808	0.775510	0.224490	0.000000	
31304.458412	0.877551	0.122449	0.000000	
24411.961673	0.653061	0.326531	0.020408	
12198.286492	0.714286	0.102041	0.183673	
-31881.413830	0.367347	0.081633	0.551020	
26230.481049	0.755102	0.142857	0.102041	
-90420.613083	0.265306	0.000000	0.734694	
-52459.150545	0.224490	0.142857	0.632653	
-33924.413133	0.408163	0.102041	0.489796	
29478.221215	0.795918	0.163265	0.040816	
23661.642342	0.653061	0.306122	0.040816	
16122.201508	0.673469	0.163265	0.163265	
15074.277288	0.673469	0.265306	0.061224	
28719.426930	0.795918	0.204082	0.000000	
-14243.361884	0.632653	0.142857	0.224490	
-8424.409355	0.632653	0.061224	0.306122	
29066.434275	0.897959	0.102041	0.000000	
22533.261007	0.734694	0.265306	0.000000	
22879.052743	0.734694	0.224490	0.040816	
31564.866954	0.897959	0.102041	0.000000	
5088.732303	0.489796	0.204082	0.306122	
30751.856509	0.918367	0.061224	0.020408	
-14613.348015	0.530612	0.102041	0.367347	
-1278.707157	0.551020	0.142857	0.306122	
25474.545568	0.795918	0.163265	0.040816	
29291.473597	0.816327	0.163265	0.020408	
30769.679325	0.836735	0.163265	0.000000	
26185.518113	0.775510	0.163265	0.061224	
9056.871273	0.612245	0.142857	0.244898	
-72480.234038	0.306122	0.061224	0.632653	
27378.456938	0.795918	0.163265	0.040816	
-2026.585599	0.571429	0.102041	0.326531	
-56415.680741	0.306122	0.163265	0.530612	
-3906.295049	0.714286	0.142857	0.142857	
9071.274245	0.489796	0.387755	0.122449	
4041.444844	0.693878	0.102041	0.204082	
17046.110064	0.571429	0.408163	0.020408	
4762.833102	0.653061	0.102041	0.244898	
17233.961521	0.612245	0.346939	0.040816	
30991.408631	0.877551	0.102041	0.020408	
26667.884291	0.775510	0.142857	0.081633	
32553.515261	0.918367	0.081633	0.000000	
29736.468559	0.857143	0.122449	0.020408	
20635.728086	0.755102	0.122449	0.122449	
10020.003286	0.714286	0.142857	0.142857	
22197.873211	0.714286	0.265306	0.020408	
12486.733474	0.591837	0.204082	0.204082	
8799.446395	0.714286	0.163265	0.122449	
26478.670099	0.755102	0.204082	0.040816	
-46983.144015	0.224490	0.163265	0.612245	
28081.072183	0.795918	0.122449	0.081633	
29072.000899	0.816327	0.163265	0.020408	
-40617.942138	0.448980	0.040816	0.510204	
27593.736864	0.714286	0.285714	0.000000	
23966.737620	0.755102	0.204082	0.040816	
25794.401048	0.816327	0.061224	0.122449	
-53715.705442	0.367347	0.040816	0.591837	
-21686.067380	0.428571	0.224490	0.346939	
25018.842205	0.795918	0.204082	0.000000	
29146.457019	0.816327	0.102041	0.081633	
-102074.198247	0.142857	0.081633	0.775510	
